,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_20,M_23,M_24,M_25,M_26,M_27,M_28,M_31,M_32,M_33,M_34,M_35,M_36,M_38,M_42
sample_2136,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2137,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2138,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2139,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2140,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2141,0.04940197,0.080771,0.12628303,0.23966995,0.029263377,0.16165598,0.1336307,0.20869645,0.10262767,0.16561304,0.12138191,0.024840822,0.07356875,0.21832968,0.019565593,0.08582847,0.29923934,0.009469625,0.25301462,0.15827636,0.2972071,0.12340776,0.38412282,0.22319151
sample_2142,0.054697387,0.08105305,0.1280365,0.23967478,0.027835786,0.16399886,0.13364027,0.20882246,0.1026679,0.16563834,0.12134759,0.024850423,0.059613086,0.21838482,0.019266559,0.08957634,0.299114,0.010327432,0.25309366,0.15818451,0.2972004,0.12342259,0.3834867,0.22322917
sample_2143,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2144,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2145,0.048830293,0.07927067,0.108263984,0.23852752,0.05058649,0.11961113,0.13351184,0.2076256,0.102061175,0.16518243,0.121868625,0.024704734,0.37695515,0.217555,0.022895988,0.013263531,0.29997143,0.0047943043,0.25147673,0.15945311,0.29730415,0.123169154,0.38906363,0.22265214
sample_2146,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2147,0.061013095,0.08158302,0.1293548,0.23971342,0.016836716,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2148,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2149,0.057491425,0.08149601,0.12866968,0.23963116,0.017937172,0.16608076,0.1336485,0.208876,0.10269464,0.16566297,0.12132133,0.024858782,0.04847119,0.21842362,0.01902774,0.096104436,0.2991106,0.01022642,0.25316715,0.15810193,0.29719397,0.123435654,0.38310814,0.2232556
sample_2150,0.061013095,0.08158302,0.1293548,0.23971342,0.016836716,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2151,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2152,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2153,0.03737965,0.081439726,0.12598947,0.23923491,0.017671138,0.15766841,0.13362607,0.20869154,0.10258423,0.16558523,0.12141276,0.024834305,0.09711577,0.21827494,0.019896375,0.0807854,0.29929,0.009164104,0.2529058,0.15832096,0.29721096,0.12339073,0.38421074,0.22315118
sample_2154,0.032688346,0.08092288,0.1254288,0.23937844,0.027507842,0.15609473,0.13361618,0.20858964,0.10255137,0.1655579,0.121445306,0.024823878,0.11672323,0.21822698,0.02013224,0.0691134,0.29930654,0.008998337,0.25290242,0.15842047,0.29721895,0.12337517,0.38501143,0.22311887
sample_2155,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2156,0.05935223,0.08145579,0.12911625,0.23966783,0.019996352,0.16664435,0.13365105,0.20890507,0.10270717,0.16567776,0.12131155,0.024861233,0.045977347,0.21844016,0.01893622,0.09805653,0.29906926,0.010576472,0.25320542,0.15807831,0.2971924,0.12343991,0.38295898,0.22326714
sample_2157,0.061013095,0.08158302,0.1293548,0.23971342,0.016836716,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2158,0.057527807,0.08133437,0.1286648,0.23968835,0.02241711,0.16584063,0.1336473,0.20889364,0.10269402,0.16566202,0.12132361,0.024857612,0.05175448,0.21842161,0.01899512,0.095125526,0.2990872,0.010496037,0.25314486,0.15811495,0.29719508,0.123434246,0.38313702,0.22325446
sample_2159,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2160,0.05593843,0.0814582,0.12840621,0.23957753,0.019587602,0.16576883,0.13364723,0.20886639,0.10268886,0.16566052,0.121327296,0.024856897,0.054206315,0.21841526,0.018958716,0.095532365,0.2990675,0.010589149,0.25317973,0.15811685,0.29719555,0.12343094,0.38312945,0.22324924
sample_2161,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2162,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2163,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2164,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2165,0.046323292,0.07911814,0.109664634,0.23819019,0.12069255,0.12694356,0.13348284,0.20801407,0.10196003,0.16515993,0.12198548,0.024663853,0.40041414,0.21739987,0.024816632,0.04021986,0.29924697,0.009185754,0.25152862,0.15978144,0.29733893,0.12308655,0.39138514,0.22254014
sample_2166,0.057155117,0.08153738,0.12847319,0.23966207,0.017510783,0.16659528,0.13364823,0.20887087,0.102691725,0.16564538,0.12132384,0.02485813,0.05130136,0.21841976,0.018937469,0.09571709,0.29908362,0.010467767,0.25316012,0.15810564,0.2971945,0.123433426,0.3831143,0.22325249
sample_2167,0.059884485,0.08146249,0.12919082,0.23971176,0.018372541,0.16757,0.13365227,0.20890956,0.102712706,0.1656772,0.12130636,0.02486277,0.043478705,0.21844791,0.018884338,0.09901632,0.2990945,0.010403813,0.25320777,0.15806502,0.2971912,0.123443425,0.3829157,0.22327286
sample_2168,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2169,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2170,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2171,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2172,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2173,0.060199738,0.08150097,0.12916256,0.23970611,0.018192464,0.16744994,0.13365269,0.20891692,0.10271383,0.16567636,0.121305205,0.024863154,0.042973172,0.21844958,0.018877083,0.099091865,0.2990948,0.010373465,0.2532111,0.15806083,0.2971909,0.12344398,0.38287598,0.22327398
sample_2174,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2175,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2176,0.11597324,0.07725053,0.10287191,0.23907898,0.122082636,0.09192677,0.13338149,0.20637043,0.101512134,0.16472998,0.122352995,0.024563512,0.55302805,0.21679206,0.027938088,0.10000324,0.30150783,0.0058896886,0.24985647,0.16071886,0.29740503,0.12295831,0.39681104,0.22213516
sample_2177,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2178,0.022503264,0.08059495,0.12032584,0.23923565,0.029537106,0.1485705,0.13358417,0.20828985,0.10239914,0.16553006,0.121572115,0.024789387,0.1820929,0.21802075,0.021102538,0.055472255,0.2997404,0.004879346,0.252412,0.15872948,0.29724273,0.12331844,0.3865599,0.22297671
sample_2179,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2180,0.106908076,0.07792875,0.10852768,0.2374636,0.07314746,0.09941706,0.13343775,0.20665507,0.10170032,0.16494526,0.12218582,0.024614163,0.46095625,0.2170583,0.028109185,0.04831709,0.3000454,0.004462751,0.25043422,0.1602009,0.29737034,0.1230026,0.39268738,0.2223034
sample_2181,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2182,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2183,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2184,0.055140402,0.08144961,0.12824865,0.23957138,0.018755665,0.16366807,0.13364209,0.20882112,0.102666065,0.16564907,0.12134535,0.024852214,0.057222743,0.21838482,0.019298658,0.09083794,0.2991734,0.010040621,0.25309023,0.15816393,0.29719856,0.12342433,0.38322037,0.22322862
sample_2185,0.027715385,0.07777838,0.118577994,0.23877913,0.09527072,0.12409988,0.13352263,0.20781863,0.10214803,0.1652469,0.12181513,0.024713792,0.3548305,0.21766141,0.024411406,0.016006663,0.29930845,0.009029697,0.2517241,0.159372,0.29730144,0.12318107,0.38816094,0.22272478
sample_2186,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2187,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2188,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2189,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2190,0.061013095,0.08158302,0.1293548,0.23971342,0.016836716,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2191,0.026168644,0.07828812,0.114923544,0.23892426,0.064401016,0.117847316,0.13352384,0.20773998,0.102145635,0.16540483,0.12180802,0.024718184,0.3453176,0.21766298,0.024367569,0.0022825077,0.29962477,0.0064473418,0.25185803,0.15934491,0.29729646,0.12319444,0.38991988,0.222728
sample_2192,0.009747647,0.08051976,0.11517829,0.23830019,0.03307151,0.1354441,0.13355108,0.20806748,0.10221159,0.16544574,0.12173509,0.024744213,0.27441603,0.21776561,0.02263743,0.021719247,0.29938212,0.007977448,0.25245175,0.15907787,0.29727623,0.12322001,0.3886653,0.2227917
sample_2193,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2194,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2195,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2196,0.009829521,0.078955345,0.11565358,0.23891278,0.056012277,0.12515883,0.13353096,0.20828041,0.10216802,0.16531987,0.12178171,0.024727542,0.29545942,0.21769777,0.023548644,0.016852632,0.29979324,0.006267808,0.25176877,0.15926614,0.29728854,0.12321185,0.38866937,0.22275259
sample_2197,0.059902597,0.08151807,0.12925762,0.2396938,0.017619517,0.16732788,0.13365252,0.20891139,0.1027125,0.16567543,0.121306166,0.024862945,0.043141298,0.21844788,0.018834086,0.09915381,0.2990956,0.010354361,0.2532068,0.15806243,0.29719102,0.12344344,0.38286978,0.22327273
sample_2198,0.03189803,0.07888488,0.11926748,0.23904975,0.065585524,0.13672662,0.13353832,0.20808272,0.10220499,0.1652814,0.121752284,0.024735194,0.33367246,0.21774714,0.023606898,0.00079762936,0.2996344,0.005235777,0.25185594,0.1591974,0.29728356,0.12322339,0.389628,0.22278623
sample_2199,0.05641972,0.081423365,0.12866932,0.2396367,0.018529652,0.16566063,0.1336462,0.20884253,0.102685876,0.16565764,0.121328995,0.02485658,0.053868797,0.21841148,0.019099819,0.09476055,0.2991362,0.010033403,0.25316143,0.15812398,0.29719555,0.12343228,0.38307375,0.22324732
sample_2200,0.02658099,0.07969648,0.11450336,0.23827757,0.049483825,0.1394364,0.13354708,0.2079648,0.10222191,0.1656063,0.12173686,0.024740422,0.3353663,0.21777254,0.023078382,0.0013016015,0.299293,0.008291019,0.251986,0.15912326,0.2972804,0.12321867,0.38881084,0.22279865
sample_2201,0.021505006,0.07861711,0.11925453,0.23930395,0.07714009,0.13771014,0.1335545,0.20810688,0.10229695,0.16546538,0.12167683,0.024755076,0.21896559,0.2178702,0.023841523,0.016953006,0.2995446,0.0064149667,0.25202304,0.1590369,0.2972698,0.123262264,0.38709253,0.22287345
sample_2202,0.04181578,0.08132079,0.12647735,0.2394259,0.028536012,0.15915625,0.13362876,0.20869973,0.102608256,0.16559847,0.121399134,0.02483618,0.103194855,0.21830364,0.02002504,0.0858134,0.29908356,0.010514801,0.25292897,0.15830298,0.29721084,0.12339283,0.38434067,0.22317079
sample_2203,0.1294764,0.07643748,0.082460254,0.23640244,0.11709809,0.06290754,0.13336052,0.20625226,0.101329386,0.16410935,0.1225162,0.02451845,0.68015105,0.21654518,0.03272593,0.16351146,0.30005333,0.0036154566,0.25169772,0.1609833,0.29744098,0.12282633,0.39811292,0.22194299
sample_2204,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2205,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_2206,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
